id,label,p1,p2,p3,p4,p1,p2,p3,p4,,,,,p-sum,,,,,,,,,
032403,,1.9578,9.6458,3.2197,1.1768,1.7654,9.4282,2.9625,0.8441,0.1924,0.2176,0.2572,0.3327,1.9578,9.6458,3.2197,1.1768,,,0.1924,0.2176,0.2572,0.3327
032501,,9.3013,0.1284,1.0076,5.5625,8.6583,0.0903,0.7952,5.456,0.643,0.0381,0.2124,0.1065,9.3013,0.1284,1.0076,5.5625,,,0.643,0.0381,0.2124,0.1065
032502,,0.0176,8.5635,0.1768,7.2424,0.0141,7.7218,0.1485,7.1159,0.0035,0.8417,0.0283,0.1265,0.0176,8.5635,0.1768,7.2424,,,0.0035,0.8417,0.0283,0.1265
032503,,12.6792,0.2929,0.1346,2.893,11.8569,0.2693,0.1126,2.7609,0.8223,0.0236,0.022,0.1321,12.6792,0.2929,0.1346,2.893,,,0.8223,0.0236,0.022,0.1321
032601,,2.2598,0.2927,11.5759,1.8713,2.2386,0.2793,10.6823,1.7995,0.0212,0.0134,0.8936,0.0718,2.2598,0.2927,11.5759,1.8713,,,0.0212,0.0134,0.8936,0.0718
032602,,0.0425,0.0212,15.9056,0.0307,0.0367,0.0192,14.9194,0.0246,0.0058,0.002,0.9862,0.0061,0.0425,0.0212,15.9056,0.0307,,,0.0058,0.002,0.9862,0.0061
032603,,0.499,0.5959,0.15,14.755,0.4847,0.5764,0.1388,13.8,0.0143,0.0195,0.0112,0.955,0.499,0.5959,0.15,14.755,,,0.0143,0.0195,0.0112,0.955
032701,,9.0215,2.1897,3.1784,1.6102,8.6595,1.9321,2.9676,1.4406,0.362,0.2576,0.2108,0.1696,9.0215,2.1897,3.1784,1.6102,,,0.362,0.2576,0.2108,0.1696
032702,,3.1635,3.537,6.4147,2.8847,2.7879,3.479,6.0008,2.7322,0.3756,0.058,0.4139,0.1525,3.1635,3.537,6.4147,2.8847,,,0.3756,0.058,0.4139,0.1525
032801,,3.1215,1.6516,10.8917,0.3349,3.1037,1.2487,10.3545,0.2929,0.0178,0.4029,0.5372,0.042,3.1215,1.6516,10.8917,0.3349,,,0.0178,0.4029,0.5372,0.042
032802,,1.4102,6.6082,6.5484,1.4332,1.258,6.2582,6.3538,1.1301,0.1522,0.35,0.1946,0.3031,1.4102,6.6082,6.5484,1.4332,,,0.1522,0.35,0.1946,0.3031
032901,,0.952,0.2147,14.605,0.2284,0.7382,0.1695,13.8751,0.2173,0.2138,0.0452,0.7299,0.0111,0.952,0.2147,14.605,0.2284,,,0.2138,0.0452,0.7299,0.0111
032902,,0.8645,10.7571,4.0129,0.3657,0.6862,10.4398,3.5271,0.3472,0.1783,0.3173,0.4858,0.0185,0.8645,10.7571,4.0129,0.3657,,,0.1783,0.3173,0.4858,0.0185
033001,,1.1272,3.1507,5.4597,6.2623,0.9496,2.9939,4.928,6.1284,0.1776,0.1568,0.5317,0.1339,1.1272,3.1507,5.4597,6.2623,,,0.1776,0.1568,0.5317,0.1339
033002,,0.2551,0.2654,14.3508,1.1287,0.2493,0.2565,13.5335,0.9606,0.0058,0.0089,0.8173,0.1681,0.2551,0.2654,14.3508,1.1287,,,0.0058,0.0089,0.8173,0.1681
033003,,0.188,11.8047,3.2982,0.7092,0.169,11.5251,2.7365,0.5695,0.019,0.2796,0.5617,0.1397,0.188,11.8047,3.2982,0.7092,,,0.019,0.2796,0.5617,0.1397
033101,,1.2556,0.4886,12.5854,1.6701,1.249,0.4868,11.6194,1.6445,0.0066,0.0018,0.966,0.0256,1.2556,0.4886,12.5854,1.6701,,,0.0066,0.0018,0.966,0.0256
033102,,0.6506,6.0679,0.3825,8.8991,0.5627,5.8723,0.2764,8.2887,0.0879,0.1956,0.1061,0.6104,0.6506,6.0679,0.3825,8.8991,,,0.0879,0.1956,0.1061,0.6104
033201,,0.3634,3.2866,0.8867,11.4632,0.2786,3.1499,0.4493,11.1221,0.0848,0.1367,0.4374,0.3411,0.3634,3.2866,0.8867,11.4632,,,0.0848,0.1367,0.4374,0.3411
033202,,6.634,0.7245,0.7282,7.9133,6.0499,0.6896,0.7137,7.5468,0.5841,0.0349,0.0145,0.3665,6.634,0.7245,0.7282,7.9133,,,0.5841,0.0349,0.0145,0.3665
033203,,0.6534,0.451,14.1117,0.7838,0.3711,0.3673,13.6381,0.6234,0.2823,0.0837,0.4736,0.1604,0.6534,0.451,14.1117,0.7838,,,0.2823,0.0837,0.4736,0.1604
033301,,0.6259,2.6065,8.703,4.0645,0.5764,2.4323,8.4882,3.503,0.0495,0.1742,0.2148,0.5615,0.6259,2.6065,8.703,4.0645,,,0.0495,0.1742,0.2148,0.5615
033302,,0.1376,3.5753,0.9356,11.3513,0.1023,3.1807,0.7548,10.962,0.0353,0.3946,0.1808,0.3893,0.1376,3.5753,0.9356,11.3513,,,0.0353,0.3946,0.1808,0.3893
033303,,0.26,0.2,0.1441,15.3959,0.2214,0.137,0.1044,14.5372,0.0386,0.063,0.0397,0.8587,0.26,0.2,0.1441,15.3959,,,0.0386,0.063,0.0397,0.8587
033401,,0.4725,14.4888,0.7564,0.2822,0.4518,13.5468,0.7337,0.2676,0.0207,0.942,0.0227,0.0146,0.4725,14.4888,0.7564,0.2822,,,0.0207,0.942,0.0227,0.0146
033402,,0.1593,8.3074,7.2771,0.2559,0.1005,8.1605,6.6518,0.087,0.0588,0.1469,0.6253,0.1689,0.1593,8.3074,7.2771,0.2559,,,0.0588,0.1469,0.6253,0.1689
033403,,10.7527,2.1756,1.2489,1.8225,10.6019,1.8699,1.026,1.5019,0.1508,0.3057,0.2229,0.3206,10.7527,2.1756,1.2489,1.8225,,,0.1508,0.3057,0.2229,0.3206
033501,,11.6366,1.524,2.7158,0.1235,11.4063,1.4978,1.9788,0.117,0.2303,0.0262,0.737,0.0065,11.6366,1.524,2.7158,0.1235,,,0.2303,0.0262,0.737,0.0065
033502,,0.2902,2.567,12.5883,0.5545,0.1124,2.3983,11.9681,0.5211,0.1778,0.1687,0.6202,0.0334,0.2902,2.567,12.5883,0.5545,,,0.1778,0.1687,0.6202,0.0334
033503,,7.1456,0.0874,1.1078,7.6588,6.6973,0.0672,1.0734,7.1618,0.4483,0.0202,0.0344,0.497,7.1456,0.0874,1.1078,7.6588,,,0.4483,0.0202,0.0344,0.497
033601,,0.9051,12.2521,0.6201,2.2227,0.7157,11.6833,0.516,2.085,0.1894,0.5688,0.1041,0.1377,0.9051,12.2521,0.6201,2.2227,,,0.1894,0.5688,0.1041,0.1377
033602,,0.5896,1.8425,12.9354,0.6324,0.5468,1.4241,12.5642,0.4648,0.0428,0.4184,0.3712,0.1676,0.5896,1.8425,12.9354,0.6324,,,0.0428,0.4184,0.3712,0.1676
033603,,7.8155,2.1649,1.6966,4.3232,7.4834,1.9198,1.4708,4.1262,0.3321,0.2451,0.2258,0.197,7.8155,2.1649,1.6966,4.3232,,,0.3321,0.2451,0.2258,0.197
033701,,1.6971,3.5793,5.557,5.167,1.5541,3.2073,5.2589,4.98,0.143,0.372,0.2981,0.187,1.6971,3.5793,5.557,5.167,,,0.143,0.372,0.2981,0.187
033702,,0.1525,2.0498,10.3847,3.4134,0.1324,1.95,9.6628,3.2551,0.0201,0.0998,0.7219,0.1583,0.1525,2.0498,10.3847,3.4134,,,0.0201,0.0998,0.7219,0.1583
033801,,1.7202,8.1058,3.4536,2.7203,1.1869,8.0772,3.3205,2.4153,0.5333,0.0286,0.1331,0.305,1.7202,8.1058,3.4536,2.7203,,,0.5333,0.0286,0.1331,0.305
033802,,4.4727,0.3669,6.4595,4.7007,4.2944,0.2644,6.226,4.215,0.1783,0.1025,0.2335,0.4857,4.4727,0.3669,6.4595,4.7007,,,0.1783,0.1025,0.2335,0.4857
033901,,0.1299,0.4623,15.3238,0.084,0.0954,0.4402,14.3979,0.0665,0.0345,0.0221,0.9259,0.0175,0.1299,0.4623,15.3238,0.084,,,0.0345,0.0221,0.9259,0.0175
033902,,2.3158,3.0759,0.4386,10.1694,2.2342,2.6297,0.4272,9.7086,0.0816,0.4462,0.0114,0.4608,2.3158,3.0759,0.4386,10.1694,,,0.0816,0.4462,0.0114,0.4608
033903,,0.0829,0.0449,0.1719,15.7004,0.0712,0.0378,0.0985,14.7926,0.0117,0.0071,0.0734,0.9078,0.0829,0.0449,0.1719,15.7004,,,0.0117,0.0071,0.0734,0.9078
034001,,6.9486,0.6937,8.0016,0.356,6.6357,0.6628,7.3489,0.3525,0.3129,0.0309,0.6527,0.0035,6.9486,0.6937,8.0016,0.356,,,0.3129,0.0309,0.6527,0.0035
034002,,5.3364,0.4552,0.9109,9.2975,5.2421,0.3992,0.6947,8.6641,0.0943,0.056,0.2162,0.6334,5.3364,0.4552,0.9109,9.2975,,,0.0943,0.056,0.2162,0.6334
034003,,0.1651,0.3999,0.9581,14.4772,0.1586,0.375,0.9476,13.519,0.0065,0.0249,0.0105,0.9582,0.1651,0.3999,0.9581,14.4772,,,0.0065,0.0249,0.0105,0.9582
034101,,4.1759,6.9396,4.8511,0.0334,4.1265,6.0368,4.8117,0.025,0.0494,0.9028,0.0394,0.0084,4.1759,6.9396,4.8511,0.0334,,,0.0494,0.9028,0.0394,0.0084
034102,,0.2135,15.4253,0.2383,0.1228,0.1693,14.5541,0.1949,0.0816,0.0442,0.8712,0.0434,0.0412,0.2135,15.4253,0.2383,0.1228,,,0.0442,0.8712,0.0434,0.0412
034103,,0.7474,0.1264,14.4494,0.6769,0.2681,0.0885,13.9787,0.6648,0.4793,0.0379,0.4707,0.0121,0.7474,0.1264,14.4494,0.6769,,,0.4793,0.0379,0.4707,0.0121
034201,,0.2246,1.1503,0.2918,14.3334,0.1962,1.0642,0.2681,13.4715,0.0284,0.0861,0.0237,0.8619,0.2246,1.1503,0.2918,14.3334,,,0.0284,0.0861,0.0237,0.8619
034202,,6.7709,1.1793,7.3703,0.6794,6.6233,1.1072,6.6273,0.6422,0.1476,0.0721,0.743,0.0372,6.7709,1.1793,7.3703,0.6794,,,0.1476,0.0721,0.743,0.0372
034203,,10.8809,2.0229,2.4405,0.6556,10.3488,1.7743,2.3293,0.5476,0.5321,0.2486,0.1112,0.108,10.8809,2.0229,2.4405,0.6556,,,0.5321,0.2486,0.1112,0.108
034301,,9.0014,5.3287,1.168,0.502,8.5722,4.8331,1.1368,0.4581,0.4292,0.4956,0.0312,0.0439,9.0014,5.3287,1.168,0.502,,,0.4292,0.4956,0.0312,0.0439
034302,,10.5877,0.5305,0.2659,4.6159,9.978,0.4417,0.2117,4.3685,0.6097,0.0888,0.0542,0.2474,10.5877,0.5305,0.2659,4.6159,,,0.6097,0.0888,0.0542,0.2474
034303,,8.1596,0.2393,0.0921,7.509,7.7957,0.1736,0.0711,6.9597,0.3639,0.0657,0.021,0.5493,8.1596,0.2393,0.0921,7.509,,,0.3639,0.0657,0.021,0.5493
034401,,0.8372,2.1638,12.0327,0.9663,0.6752,2.0111,11.4822,0.8314,0.162,0.1527,0.5505,0.1349,0.8372,2.1638,12.0327,0.9663,,,0.162,0.1527,0.5505,0.1349
034402,,4.2233,1.9863,0.5131,9.2774,3.6694,1.8182,0.4825,9.03,0.5539,0.1681,0.0306,0.2474,4.2233,1.9863,0.5131,9.2774,,,0.5539,0.1681,0.0306,0.2474
034403,,1.2943,0.6419,0.1203,13.9435,1.023,0.5707,0.1171,13.2892,0.2713,0.0712,0.0032,0.6543,1.2943,0.6419,0.1203,13.9435,,,0.2713,0.0712,0.0032,0.6543
034501,,7.66,3.8308,1.2848,3.2243,7.5426,3.4463,0.9568,3.0543,0.1174,0.3845,0.328,0.17,7.66,3.8308,1.2848,3.2243,,,0.1174,0.3845,0.328,0.17
034502,,0.3885,0.0525,0.0535,15.5056,0.3752,0.0439,0.0463,14.5347,0.0133,0.0086,0.0072,0.9709,0.3885,0.0525,0.0535,15.5056,,,0.0133,0.0086,0.0072,0.9709
034503,,0.0651,1.7989,0.0559,14.0801,0.0606,1.7646,0.047,13.1278,0.0045,0.0343,0.0089,0.9523,0.0651,1.7989,0.0559,14.0801,,,0.0045,0.0343,0.0089,0.9523
034601,,1.3146,10.8123,3.4623,0.4104,1.2762,10.4579,2.8641,0.4013,0.0384,0.3544,0.5982,0.0091,1.3146,10.8123,3.4623,0.4104,,,0.0384,0.3544,0.5982,0.0091
034602,,1.5517,2.2277,0.6086,11.612,1.3236,2.2089,0.4165,11.051,0.2281,0.0188,0.1921,0.561,1.5517,2.2277,0.6086,11.612,,,0.2281,0.0188,0.1921,0.561
034603,,2.9033,0.887,0.3322,11.8774,2.8813,0.7771,0.302,11.0395,0.022,0.1099,0.0302,0.8379,2.9033,0.887,0.3322,11.8774,,,0.022,0.1099,0.0302,0.8379
034701,,0.0562,0.0692,15.7315,0.143,0.0547,0.068,14.7379,0.1394,0.0015,0.0012,0.9936,0.0036,0.0562,0.0692,15.7315,0.143,,,0.0015,0.0012,0.9936,0.0036
034702,,4.2029,0.1573,11.5412,0.0986,4.1629,0.1233,10.6342,0.0795,0.04,0.034,0.907,0.0191,4.2029,0.1573,11.5412,0.0986,,,0.04,0.034,0.907,0.0191
034703,,0.0624,0.0607,0.1927,15.6841,0.051,0.0522,0.1801,14.7167,0.0114,0.0085,0.0126,0.9674,0.0624,0.0607,0.1927,15.6841,,,0.0114,0.0085,0.0126,0.9674
034801,,0.8578,11.3546,3.1842,0.6034,0.7379,10.9103,2.8867,0.4651,0.1199,0.4443,0.2975,0.1383,0.8578,11.3546,3.1842,0.6034,,,0.1199,0.4443,0.2975,0.1383
034802,,0.8258,10.6536,3.1463,1.3745,0.6519,10.2704,2.8813,1.1965,0.1739,0.3832,0.265,0.178,0.8258,10.6536,3.1463,1.3745,,,0.1739,0.3832,0.265,0.178
034803,,0.4341,0.3407,4.3562,10.8692,0.4107,0.3195,3.9877,10.2823,0.0234,0.0212,0.3685,0.5869,0.4341,0.3407,4.3562,10.8692,,,0.0234,0.0212,0.3685,0.5869
034804,,9.7316,0.2182,2.9206,3.1294,8.8043,0.2139,2.8688,3.1127,0.9273,0.0043,0.0518,0.0167,9.7316,0.2182,2.9206,3.1294,,,0.9273,0.0043,0.0518,0.0167
034901,,11.466,2.1801,0.7406,1.6134,10.8966,2.0433,0.5284,1.5317,0.5694,0.1368,0.2122,0.0817,11.466,2.1801,0.7406,1.6134,,,0.5694,0.1368,0.2122,0.0817
034902,,1.794,4.3696,4.4727,5.3643,1.6434,4.0984,4.1103,5.1484,0.1506,0.2712,0.3624,0.2159,1.794,4.3696,4.4727,5.3643,,,0.1506,0.2712,0.3624,0.2159
034903,,6.321,1.7621,7.8837,0.0333,5.8527,1.7038,7.4227,0.0208,0.4683,0.0583,0.461,0.0125,6.321,1.7621,7.8837,0.0333,,,0.4683,0.0583,0.461,0.0125
035001,,0.2147,4.7655,10.9307,0.0893,0.2016,4.2957,10.4173,0.0856,0.0131,0.4698,0.5134,0.0037,0.2147,4.7655,10.9307,0.0893,,,0.0131,0.4698,0.5134,0.0037
035002,,1.6522,7.4034,2.2845,4.6598,1.6067,7.102,2.0483,4.2429,0.0455,0.3014,0.2362,0.4169,1.6522,7.4034,2.2845,4.6598,,,0.0455,0.3014,0.2362,0.4169
035003,,4.9521,4.6488,5.679,0.7202,4.841,4.5336,4.9837,0.6418,0.1111,0.1152,0.6953,0.0784,4.9521,4.6488,5.679,0.7202,,,0.1111,0.1152,0.6953,0.0784
035101,,1.423,1.3292,10.9596,2.2884,1.2832,1.2934,10.2146,2.209,0.1398,0.0358,0.745,0.0794,1.423,1.3292,10.9596,2.2884,,,0.1398,0.0358,0.745,0.0794
035102,,1.1597,1.7159,11.5138,1.6107,1.0931,1.6384,10.6913,1.5772,0.0666,0.0775,0.8225,0.0335,1.1597,1.7159,11.5138,1.6107,,,0.0666,0.0775,0.8225,0.0335
035201,,1.2119,4.8886,8.3454,1.5542,1.1211,4.3589,8.0758,1.4443,0.0908,0.5297,0.2696,0.1099,1.2119,4.8886,8.3454,1.5542,,,0.0908,0.5297,0.2696,0.1099
035202,,0.653,7.9282,4.6858,2.7328,0.53,7.6237,4.2717,2.5744,0.123,0.3045,0.4141,0.1584,0.653,7.9282,4.6858,2.7328,,,0.123,0.3045,0.4141,0.1584
035301,,2.592,6.1335,2.0741,5.2004,2.4077,5.8891,1.8328,4.8704,0.1843,0.2444,0.2413,0.33,2.592,6.1335,2.0741,5.2004,,,0.1843,0.2444,0.2413,0.33
035302,,0.1932,14.1574,0.9477,0.7019,0.1834,13.6152,0.5057,0.6959,0.0098,0.5422,0.442,0.006,0.1932,14.1574,0.9477,0.7019,,,0.0098,0.5422,0.442,0.006
035401,,0.6975,0.888,11.6159,2.7984,0.5841,0.8076,10.9815,2.6267,0.1134,0.0804,0.6344,0.1717,0.6975,0.888,11.6159,2.7984,,,0.1134,0.0804,0.6344,0.1717
035402,,2.0611,4.9277,6.227,2.7842,1.9323,4.7265,5.6467,2.6945,0.1288,0.2012,0.5803,0.0897,2.0611,4.9277,6.227,2.7842,,,0.1288,0.2012,0.5803,0.0897
035403,,0.1753,12.0658,0.8474,2.9115,0.1322,11.5769,0.7582,2.5327,0.0431,0.4889,0.0892,0.3788,0.1753,12.0658,0.8474,2.9115,,,0.0431,0.4889,0.0892,0.3788
035501,,1.5504,1.7341,7.3962,5.3189,1.4927,1.5538,6.9845,4.9686,0.0577,0.1803,0.4117,0.3503,1.5504,1.7341,7.3962,5.3189,,,0.0577,0.1803,0.4117,0.3503
035502,,0.715,10.6216,3.1937,1.4695,0.6319,10.3358,3.027,1.0051,0.0831,0.2858,0.1667,0.4644,0.715,10.6216,3.1937,1.4695,,,0.0831,0.2858,0.1667,0.4644
035503,,0.2687,12.2152,0.7016,2.8141,0.2475,11.7872,0.5465,2.4184,0.0212,0.428,0.1551,0.3957,0.2687,12.2152,0.7016,2.8141,,,0.0212,0.428,0.1551,0.3957
035601,,1.5652,3.8189,9.2978,1.3184,1.288,3.4979,9.0284,1.186,0.2772,0.321,0.2694,0.1324,1.5652,3.8189,9.2978,1.3184,,,0.2772,0.321,0.2694,0.1324
035602,,2.3812,4.4978,5.7518,3.3694,2.2036,4.125,5.4899,3.1816,0.1776,0.3728,0.2619,0.1878,2.3812,4.4978,5.7518,3.3694,,,0.1776,0.3728,0.2619,0.1878
035701,,8.756,4.5203,2.2832,0.4403,8.1389,4.3893,2.1173,0.3543,0.6171,0.131,0.1659,0.086,8.756,4.5203,2.2832,0.4403,,,0.6171,0.131,0.1659,0.086
035702,,2.3646,5.784,5.0001,2.8511,2.3071,5.2459,4.7295,2.7172,0.0575,0.5381,0.2706,0.1339,2.3646,5.784,5.0001,2.8511,,,0.0575,0.5381,0.2706,0.1339
035703,,1.0014,9.2936,1.0206,4.6841,0.6452,9.0811,0.9729,4.3005,0.3562,0.2125,0.0477,0.3836,1.0014,9.2936,1.0206,4.6841,,,0.3562,0.2125,0.0477,0.3836
035801,,11.5528,0.9232,2.8983,0.6255,10.6196,0.9064,2.8898,0.584,0.9332,0.0168,0.0085,0.0415,11.5528,0.9232,2.8983,0.6255,,,0.9332,0.0168,0.0085,0.0415
035802,,0.7317,13.2939,0.6795,1.2948,0.7091,12.6604,0.6267,1.0037,0.0226,0.6335,0.0528,0.2911,0.7317,13.2939,0.6795,1.2948,,,0.0226,0.6335,0.0528,0.2911
035901,,14.6242,0.7853,0.5328,0.0579,13.6303,0.782,0.5306,0.0573,0.9939,0.0033,0.0022,0.0006,14.6242,0.7853,0.5328,0.0579,,,0.9939,0.0033,0.0022,0.0006
035902,,13.6754,0.8275,0.6631,0.8338,13.0668,0.6137,0.5518,0.7675,0.6086,0.2138,0.1113,0.0663,13.6754,0.8275,0.6631,0.8338,,,0.6086,0.2138,0.1113,0.0663
036001,,6.215,8.2668,1.0646,0.4539,5.928,7.6171,1.0067,0.4485,0.287,0.6497,0.0579,0.0054,6.215,8.2668,1.0646,0.4539,,,0.287,0.6497,0.0579,0.0054
036002,,7.1415,1.16,1.6629,6.0356,6.4913,1.0264,1.6376,5.8448,0.6502,0.1336,0.0253,0.1908,7.1415,1.16,1.6629,6.0356,,,0.6502,0.1336,0.0253,0.1908
036101,,1.6958,4.5047,4.764,5.0356,1.6183,4.1662,4.5456,4.6701,0.0775,0.3385,0.2184,0.3655,1.6958,4.5047,4.764,5.0356,,,0.0775,0.3385,0.2184,0.3655
036102,,0.1226,15.122,0.6752,0.0803,0.1018,14.4534,0.3714,0.0735,0.0208,0.6686,0.3038,0.0068,0.1226,15.122,0.6752,0.0803,,,0.0208,0.6686,0.3038,0.0068
036201,,3.511,0.507,9.4878,2.4944,3.4363,0.4627,8.8967,2.2045,0.0747,0.0443,0.5911,0.2899,3.511,0.507,9.4878,2.4944,,,0.0747,0.0443,0.5911,0.2899
036202,,0.0175,1.2457,6.8847,7.8519,0.0113,1.0973,6.622,7.2692,0.0062,0.1484,0.2627,0.5827,0.0175,1.2457,6.8847,7.8519,,,0.0062,0.1484,0.2627,0.5827
036203,,13.5255,0.3587,0.3363,1.7795,12.6034,0.3437,0.3218,1.7311,0.9221,0.015,0.0145,0.0484,13.5255,0.3587,0.3363,1.7795,,,0.9221,0.015,0.0145,0.0484
036301,,0.13,9.0384,1.1745,5.6569,0.111,8.345,0.9295,5.6144,0.019,0.6934,0.245,0.0425,0.13,9.0384,1.1745,5.6569,,,0.019,0.6934,0.245,0.0425
036302,,2.3864,12.1561,0.2904,1.1671,2.2918,11.6748,0.2578,0.7756,0.0946,0.4813,0.0326,0.3915,2.3864,12.1561,0.2904,1.1671,,,0.0946,0.4813,0.0326,0.3915
036401,,0.0725,0.8301,5.1976,9.8994,0.0621,0.736,5.0987,9.1028,0.0104,0.0941,0.0989,0.7966,0.0725,0.8301,5.1976,9.8994,,,0.0104,0.0941,0.0989,0.7966
036402,,1.3922,13.1918,1.0317,0.3837,1.2547,12.5106,0.9591,0.275,0.1375,0.6812,0.0726,0.1087,1.3922,13.1918,1.0317,0.3837,,,0.1375,0.6812,0.0726,0.1087
036501,,6.6366,2.9888,3.9563,2.4183,6.3468,2.645,3.7744,2.2339,0.2898,0.3438,0.1819,0.1844,6.6366,2.9888,3.9563,2.4183,,,0.2898,0.3438,0.1819,0.1844
036502,,0.0245,0.5323,0.1569,15.2865,0.0153,0.423,0.0798,14.482,0.0092,0.1093,0.0771,0.8045,0.0245,0.5323,0.1569,15.2865,,,0.0092,0.1093,0.0771,0.8045
036601,,0.4379,1.6948,12.0192,1.8481,0.4309,1.6536,11.1029,1.8126,0.007,0.0412,0.9163,0.0355,0.4379,1.6948,12.0192,1.8481,,,0.007,0.0412,0.9163,0.0355
036602,,1.5132,1.0998,13.1111,0.2759,1.4951,1.0171,12.2238,0.264,0.0181,0.0827,0.8873,0.0119,1.5132,1.0998,13.1111,0.2759,,,0.0181,0.0827,0.8873,0.0119
036603,,0.9019,1.4817,12.9137,0.7027,0.6436,1.1587,12.5327,0.665,0.2583,0.323,0.381,0.0377,0.9019,1.4817,12.9137,0.7027,,,0.2583,0.323,0.381,0.0377
036604,,0.3876,1.5795,9.7961,4.2369,0.3741,1.5642,9.2288,3.833,0.0135,0.0153,0.5673,0.4039,0.3876,1.5795,9.7961,4.2369,,,0.0135,0.0153,0.5673,0.4039
036701,,0.5379,13.5293,0.5072,1.4258,0.5218,12.6022,0.504,1.3721,0.0161,0.9271,0.0032,0.0537,0.5379,13.5293,0.5072,1.4258,,,0.0161,0.9271,0.0032,0.0537
036702,,0.6276,0.3676,10.3892,4.6155,0.5979,0.3304,10.291,3.7806,0.0297,0.0372,0.0982,0.8349,0.6276,0.3676,10.3892,4.6155,,,0.0297,0.0372,0.0982,0.8349
036801,,0.2941,0.378,6.6446,8.6833,0.2472,0.327,6.1378,8.288,0.0469,0.051,0.5068,0.3953,0.2941,0.378,6.6446,8.6833,,,0.0469,0.051,0.5068,0.3953
036802,,3.5291,1.5507,8.888,2.0324,3.2866,1.4523,8.3783,1.883,0.2425,0.0984,0.5097,0.1494,3.5291,1.5507,8.888,2.0324,,,0.2425,0.0984,0.5097,0.1494
036803,,0.4339,12.5665,0.8141,2.1853,0.4255,11.6885,0.7767,2.1091,0.0084,0.878,0.0374,0.0762,0.4339,12.5665,0.8141,2.1853,,,0.0084,0.878,0.0374,0.0762
036901,,0.8233,15.0402,0.0989,0.0377,0.7517,14.1876,0.0369,0.024,0.0716,0.8526,0.062,0.0137,0.8233,15.0402,0.0989,0.0377,,,0.0716,0.8526,0.062,0.0137
036902,,6.2138,0.921,8.2775,0.5875,6.1807,0.8368,7.454,0.5284,0.0331,0.0842,0.8235,0.0591,6.2138,0.921,8.2775,0.5875,,,0.0331,0.0842,0.8235,0.0591
037001,,0.7857,0.8779,13.212,1.1243,0.5909,0.761,12.9301,0.718,0.1948,0.1169,0.2819,0.4063,0.7857,0.8779,13.212,1.1243,,,0.1948,0.1169,0.2819,0.4063
037002,,1.5634,3.4043,7.0025,4.0296,1.443,3.0918,6.7135,3.7515,0.1204,0.3125,0.289,0.2781,1.5634,3.4043,7.0025,4.0296,,,0.1204,0.3125,0.289,0.2781
037101,,2.7812,7.2796,0.5019,5.4376,2.7701,6.3832,0.4472,5.3997,0.0111,0.8964,0.0547,0.0379,2.7812,7.2796,0.5019,5.4376,,,0.0111,0.8964,0.0547,0.0379
037102,,1.8091,0.2129,12.6918,1.2858,1.786,0.2083,12.0798,0.9256,0.0231,0.0046,0.612,0.3602,1.8091,0.2129,12.6918,1.2858,,,0.0231,0.0046,0.612,0.3602
037201,,10.6355,2.5855,1.5868,1.1924,10.1411,2.2359,1.4847,1.1384,0.4944,0.3496,0.1021,0.054,10.6355,2.5855,1.5868,1.1924,,,0.4944,0.3496,0.1021,0.054
037202,,0.1707,0.3112,0.8518,14.666,0.1085,0.2054,0.576,14.1098,0.0622,0.1058,0.2758,0.5562,0.1707,0.3112,0.8518,14.666,,,0.0622,0.1058,0.2758,0.5562
037301,,8.1726,4.9116,2.5558,0.3601,7.6571,4.5498,2.4916,0.3015,0.5155,0.3618,0.0642,0.0586,8.1726,4.9116,2.5558,0.3601,,,0.5155,0.3618,0.0642,0.0586
037302,,9.7565,0.667,5.3695,0.2071,9.1162,0.4933,5.211,0.1796,0.6403,0.1737,0.1585,0.0275,9.7565,0.667,5.3695,0.2071,,,0.6403,0.1737,0.1585,0.0275
037401,,1.1754,2.3173,1.7659,10.7415,1.0713,2.1489,1.1789,10.601,0.1041,0.1684,0.587,0.1405,1.1754,2.3173,1.7659,10.7415,,,0.1041,0.1684,0.587,0.1405
037402,,2.9552,0.2187,12.2747,0.5511,2.3403,0.2076,11.9493,0.5025,0.6149,0.0111,0.3254,0.0486,2.9552,0.2187,12.2747,0.5511,,,0.6149,0.0111,0.3254,0.0486
037501,,0.0973,0.0569,0.0789,15.7668,0.0937,0.0541,0.076,14.7761,0.0036,0.0028,0.0029,0.9907,0.0973,0.0569,0.0789,15.7668,,,0.0036,0.0028,0.0029,0.9907
037502,,0.5809,0.1081,14.8606,0.4504,0.3672,0.0984,14.1126,0.4217,0.2137,0.0097,0.748,0.0287,0.5809,0.1081,14.8606,0.4504,,,0.2137,0.0097,0.748,0.0287
037503,,14.934,0.1493,0.6178,0.299,14.271,0.0519,0.4445,0.2327,0.663,0.0974,0.1733,0.0663,14.934,0.1493,0.6178,0.299,,,0.663,0.0974,0.1733,0.0663
037601,,0.1968,0.3506,15.1694,0.2832,0.1826,0.3396,14.2182,0.2596,0.0142,0.011,0.9512,0.0236,0.1968,0.3506,15.1694,0.2832,,,0.0142,0.011,0.9512,0.0236
037602,,4.615,3.4657,4.878,3.0411,4.4936,3.4288,4.3126,2.7648,0.1214,0.0369,0.5654,0.2763,4.615,3.4657,4.878,3.0411,,,0.1214,0.0369,0.5654,0.2763
